m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 64 k = 384 n = 768
m = 64 k = 384 n = 8
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 384 n = 768
m = 8192 k = 384 n = 768
m = 8192 k = 384 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 1536 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 768
m = 8192 k = 192 n = 3072
m = 8192 k = 768 n = 768
m = 64 k = 384 n = 768
m = 64 k = 384 n = 8


3211264 16 64
3211264 144 64
802816 144 128
802816 288 128
200704 288 256
200704 576 256
50176 576 512
50176 1152 512
12544 1152 512
64 6272 4096
64 1024 4096
64 2048 1000
802816 80 64
200704 144 64
50176 144 128
50176 288 128
50176 16 128
12544 288 256
12544 576 256
12544 32 256
3136 576 512
3136 1152 512
3136 64 512
64 256 1000
200704 16 64
200704 16 256
200704 64 64
200704 64 128
50176 32 512
50176 64 512
50176 128 128
50176 128 256
12544 64 1024
12544 128 1024
12544 256 256
12544 256 512
3136 128 2048
3136 256 2048
3136 512 512
64 1024 1000
1411344 16 32
1382976 144 32
1382976 144 64
341056 32 80
322624 184 192
78400 48 64
78400 48 48
78400 304 64
78400 144 96
78400 216 96
78400 48 32
78400 64 64
78400 64 48
78400 72 64
78400 72 48
17424 648 384
17424 216 96
18496 192 192
18496 192 128
18496 32 128
18496 1568 192
18496 1568 128
18496 32 192
18496 192 160
18496 40 160
18496 1960 192
18496 1960 160
18496 40 192
18496 48 192
18496 2352 192
3600 432 320
3600 432 192
4096 320 320
4096 320 384
4096 96 384
4096 864 384
4096 320 448
4096 1008 384
4096 320 192
4096 512 320
4096 512 384
4096 512 448
4096 512 192
